date,country,arrivals,arrivals_male,arrivals_female
2024-05-01,SUR,33,17,16
2024-06-01,SUR,21,16,5
2020-01-01,SVK,891,480,411
2020-02-01,SVK,953,486,467
2020-03-01,SVK,393,192,201
2020-04-01,SVK,0,0,0
2020-05-01,SVK,0,0,0
2020-06-01,SVK,0,0,0
2020-07-01,SVK,7,7,0
2020-08-01,SVK,9,6,3
2020-09-01,SVK,32,29,3
2020-10-01,SVK,17,15,2
2020-11-01,SVK,4,4,0
2020-12-01,SVK,0,0,0
2021-01-01,SVK,9,8,1
2021-02-01,SVK,11,11,0
2021-03-01,SVK,12,10,2
2021-04-01,SVK,11,8,3
2021-05-01,SVK,7,5,2
2021-06-01,SVK,0,0,0
2021-07-01,SVK,2,2,0
2021-08-01,SVK,11,6,5
2021-09-01,SVK,6,5,1
2021-10-01,SVK,11,9,2
2021-11-01,SVK,20,18,2
2021-12-01,SVK,10,4,6
2022-01-01,SVK,34,28,6
2022-02-01,SVK,13,10,3
2022-03-01,SVK,44,25,19
2022-04-01,SVK,80,51,29
2022-05-01,SVK,133,89,44
2022-06-01,SVK,128,56,72
2022-07-01,SVK,284,152,132
2022-08-01,SVK,290,153,137
2022-09-01,SVK,208,119,89
2022-10-01,SVK,276,162,114
2022-11-01,SVK,355,198,157
2022-12-01,SVK,343,174,169
2023-01-01,SVK,623,348,275
2023-02-01,SVK,633,342,291
2023-03-01,SVK,565,317,248
2023-04-01,SVK,401,234,167
2023-05-01,SVK,361,215,146
2023-06-01,SVK,183,105,78
2023-07-01,SVK,457,241,216
2023-08-01,SVK,337,173,164
2023-09-01,SVK,332,193,139
2023-10-01,SVK,462,266,196
2023-11-01,SVK,526,291,235
2023-12-01,SVK,537,293,244
2024-01-01,SVK,761,413,348
2024-02-01,SVK,925,504,421
2024-03-01,SVK,1055,548,507
2024-04-01,SVK,491,256,235
2024-05-01,SVK,392,223,169
2024-06-01,SVK,388,212,176
2020-01-01,SVN,205,123,82
2020-02-01,SVN,385,212,173
2020-03-01,SVN,64,34,30
2020-04-01,SVN,0,0,0
2020-05-01,SVN,0,0,0
2020-06-01,SVN,0,0,0
2020-07-01,SVN,2,0,2
2020-08-01,SVN,1,1,0
2020-09-01,SVN,1,1,0
2020-10-01,SVN,0,0,0
2020-11-01,SVN,4,4,0
2020-12-01,SVN,0,0,0
2021-01-01,SVN,2,1,1
2021-02-01,SVN,0,0,0
2021-03-01,SVN,2,2,0
2021-04-01,SVN,1,1,0
2021-05-01,SVN,2,2,0
2021-06-01,SVN,2,2,0
2021-07-01,SVN,0,0,0
2021-08-01,SVN,2,1,1
2021-09-01,SVN,0,0,0
2021-10-01,SVN,4,3,1
2021-11-01,SVN,2,1,1
2021-12-01,SVN,3,2,1
2022-01-01,SVN,3,3,0
2022-02-01,SVN,8,5,3
2022-03-01,SVN,3,2,1
2022-04-01,SVN,24,16,8
2022-05-01,SVN,35,14,21
2022-06-01,SVN,34,21,13
2022-07-01,SVN,107,70,37
2022-08-01,SVN,85,49,36
2022-09-01,SVN,70,41,29
2022-10-01,SVN,93,59,34
2022-11-01,SVN,94,56,38
2022-12-01,SVN,90,51,39
2023-01-01,SVN,159,96,63
2023-02-01,SVN,239,120,119
2023-03-01,SVN,174,91,83
2023-04-01,SVN,211,114,97
2023-05-01,SVN,96,61,35
2023-06-01,SVN,96,57,39
2023-07-01,SVN,243,121,122
2023-08-01,SVN,189,97,92
2023-09-01,SVN,165,89,76
2023-10-01,SVN,171,101,70
2023-11-01,SVN,229,130,99
2023-12-01,SVN,255,144,111
2024-01-01,SVN,424,224,200
2024-02-01,SVN,499,277,222
2024-03-01,SVN,376,192,184
2024-04-01,SVN,260,132,128
2024-05-01,SVN,159,88,71
2024-06-01,SVN,217,108,109
2020-01-01,SWE,4792,2680,2112
2020-02-01,SWE,3960,2148,1812
2020-03-01,SWE,1380,756,624
2020-04-01,SWE,3,3,0
2020-05-01,SWE,1,1,0
2020-06-01,SWE,0,0,0
2020-07-01,SWE,39,30,9
2020-08-01,SWE,17,13,4
2020-09-01,SWE,10,7,3
2020-10-01,SWE,22,16,6
2020-11-01,SWE,25,20,5
2020-12-01,SWE,22,17,5
2021-01-01,SWE,30,26,4
2021-02-01,SWE,28,25,3
2021-03-01,SWE,28,26,2
2021-04-01,SWE,34,29,5
2021-05-01,SWE,39,33,6
2021-06-01,SWE,11,10,1
2021-07-01,SWE,27,24,3
2021-08-01,SWE,35,26,9
2021-09-01,SWE,51,38,13
2021-10-01,SWE,39,33,6
2021-11-01,SWE,29,28,1
2021-12-01,SWE,82,55,27
2022-01-01,SWE,87,60,27
2022-02-01,SWE,71,53,18
2022-03-01,SWE,92,72,20
2022-04-01,SWE,543,355,188
2022-05-01,SWE,632,429,203
2022-06-01,SWE,727,482,245
2022-07-01,SWE,1000,617,383
2022-08-01,SWE,782,526,256
2022-09-01,SWE,1018,675,343
2022-10-01,SWE,1224,735,489
2022-11-01,SWE,1465,901,564
2022-12-01,SWE,1780,1009,771
2023-01-01,SWE,2179,1240,939
2023-02-01,SWE,2412,1325,1087
2023-03-01,SWE,2159,1244,915
2023-04-01,SWE,1562,926,636
2023-05-01,SWE,1052,660,392
2023-06-01,SWE,1114,698,416
2023-07-01,SWE,1492,901,591
2023-08-01,SWE,1199,774,425
2023-09-01,SWE,1222,827,395
2023-10-01,SWE,1563,897,666
2023-11-01,SWE,1951,1145,806
2023-12-01,SWE,2776,1572,1204
2024-01-01,SWE,3090,1736,1354
2024-02-01,SWE,3012,1604,1408
2024-03-01,SWE,2436,1347,1089
2024-04-01,SWE,1481,844,637
2024-05-01,SWE,1092,706,386
2024-06-01,SWE,1577,931,646
2020-01-01,SWZ,10,4,6
2020-02-01,SWZ,6,5,1
2020-03-01,SWZ,6,2,4
2020-04-01,SWZ,0,0,0
2020-05-01,SWZ,0,0,0
2020-06-01,SWZ,0,0,0
2020-07-01,SWZ,0,0,0
2020-08-01,SWZ,0,0,0
2020-09-01,SWZ,0,0,0
2020-10-01,SWZ,0,0,0
2020-11-01,SWZ,1,1,0
2020-12-01,SWZ,1,1,0
2021-01-01,SWZ,5,2,3
2021-02-01,SWZ,0,0,0
2021-03-01,SWZ,3,0,3
2021-04-01,SWZ,1,1,0
2021-05-01,SWZ,0,0,0
2021-06-01,SWZ,0,0,0
2021-07-01,SWZ,1,1,0
2021-08-01,SWZ,0,0,0
2021-09-01,SWZ,0,0,0
2021-10-01,SWZ,0,0,0
2021-11-01,SWZ,0,0,0
2021-12-01,SWZ,1,1,0
2022-01-01,SWZ,3,1,2
2022-02-01,SWZ,2,0,2
2022-03-01,SWZ,15,5,10
2022-04-01,SWZ,3,2,1
2022-05-01,SWZ,15,7,8
2022-06-01,SWZ,9,6,3
2022-07-01,SWZ,11,5,6
2022-08-01,SWZ,12,3,9
2022-09-01,SWZ,10,5,5
2022-10-01,SWZ,13,6,7
2022-11-01,SWZ,12,5,7
2022-12-01,SWZ,23,15,8
2023-01-01,SWZ,12,7,5
2023-02-01,SWZ,15,4,11
2023-03-01,SWZ,11,2,9
2023-04-01,SWZ,18,8,10
2023-05-01,SWZ,5,1,4
2023-06-01,SWZ,17,7,10
2023-07-01,SWZ,32,14,18
2023-08-01,SWZ,26,12,14
2023-09-01,SWZ,22,8,14
2023-10-01,SWZ,31,20,11
2023-11-01,SWZ,28,16,12
2023-12-01,SWZ,25,13,12
2024-01-01,SWZ,14,5,9
2024-02-01,SWZ,16,6,10
2024-03-01,SWZ,24,12,12
2024-04-01,SWZ,22,9,13
2024-05-01,SWZ,30,14,16
2024-06-01,SWZ,56,30,26
2020-01-01,SYC,170,84,86
2020-02-01,SYC,76,40,36
2020-03-01,SYC,25,8,17
2020-04-01,SYC,0,0,0
2020-05-01,SYC,0,0,0
2020-06-01,SYC,0,0,0
2020-07-01,SYC,0,0,0
2020-08-01,SYC,0,0,0
2020-09-01,SYC,5,1,4
2020-10-01,SYC,3,2,1
2020-11-01,SYC,1,0,1
2020-12-01,SYC,0,0,0
2021-01-01,SYC,2,0,2
2021-02-01,SYC,5,0,5
2021-03-01,SYC,13,8,5
2021-04-01,SYC,6,1,5
2021-05-01,SYC,12,6,6
2021-06-01,SYC,1,1,0
2021-07-01,SYC,3,2,1
2021-08-01,SYC,4,3,1
2021-09-01,SYC,18,5,13
2021-10-01,SYC,11,6,5
2021-11-01,SYC,15,8,7
2021-12-01,SYC,13,4,9
2022-01-01,SYC,19,6,13
2022-02-01,SYC,6,1,5
2022-03-01,SYC,18,5,13
2022-04-01,SYC,42,18,24
2022-05-01,SYC,40,22,18
2022-06-01,SYC,33,14,19
2022-07-01,SYC,44,20,24
2022-08-01,SYC,81,34,47
2022-09-01,SYC,66,31,35
2022-10-01,SYC,39,17,22
2022-11-01,SYC,43,15,28
2022-12-01,SYC,74,27,47
2023-01-01,SYC,79,32,47
2023-02-01,SYC,57,16,41
2023-03-01,SYC,64,25,39
2023-04-01,SYC,87,40,47
2023-05-01,SYC,60,23,37
2023-06-01,SYC,52,18,34
2023-07-01,SYC,54,20,34
2023-08-01,SYC,114,50,64
2023-09-01,SYC,122,51,71
2023-10-01,SYC,71,27,44
2023-11-01,SYC,71,30,41
2023-12-01,SYC,244,101,143
2024-01-01,SYC,171,71,100
2024-02-01,SYC,101,34,67
2024-03-01,SYC,59,21,38
2024-04-01,SYC,142,61,81
2024-05-01,SYC,63,29,34
2024-06-01,SYC,96,36,60
2020-01-01,SYR,1070,696,374
2020-02-01,SYR,785,545,240
2020-03-01,SYR,341,268,73
2020-04-01,SYR,0,0,0
2020-05-01,SYR,0,0,0
2020-06-01,SYR,0,0,0
2020-07-01,SYR,1,1,0
2020-08-01,SYR,24,23,1
2020-09-01,SYR,43,41,2
2020-10-01,SYR,29,27,2
2020-11-01,SYR,8,6,2
2020-12-01,SYR,6,6,0
2021-01-01,SYR,10,5,5
2021-02-01,SYR,18,16,2
2021-03-01,SYR,51,30,21
2021-04-01,SYR,33,22,11
2021-05-01,SYR,29,19,10
2021-06-01,SYR,15,11,4
2021-07-01,SYR,20,12,8
2021-08-01,SYR,22,15,7
2021-09-01,SYR,22,16,6
2021-10-01,SYR,53,45,8
2021-11-01,SYR,47,35,12
2021-12-01,SYR,90,55,35
2022-01-01,SYR,98,66,32
2022-02-01,SYR,147,106,41
2022-03-01,SYR,132,81,51
2022-04-01,SYR,355,223,132
2022-05-01,SYR,455,266,189
2022-06-01,SYR,471,281,190
2022-07-01,SYR,558,314,244
2022-08-01,SYR,702,406,296
2022-09-01,SYR,723,441,282
2022-10-01,SYR,611,385,226
2022-11-01,SYR,523,339,184
2022-12-01,SYR,479,305,174
2023-01-01,SYR,513,337,176
2023-02-01,SYR,523,346,177
2023-03-01,SYR,574,415,159
2023-04-01,SYR,504,332,172
2023-05-01,SYR,622,447,175
2023-06-01,SYR,685,393,292
2023-07-01,SYR,834,493,341
2023-08-01,SYR,922,506,416
2023-09-01,SYR,787,488,299
2023-10-01,SYR,706,482,224
2023-11-01,SYR,832,553,279
2023-12-01,SYR,789,494,295
2024-01-01,SYR,763,484,279
2024-02-01,SYR,784,505,279
2024-03-01,SYR,463,321,142
2024-04-01,SYR,591,384,207
2024-05-01,SYR,683,453,230
2024-06-01,SYR,983,557,426
2020-01-01,TCA,0,0,0
2020-02-01,TCA,0,0,0
2020-03-01,TCA,0,0,0
2020-04-01,TCA,0,0,0
2020-05-01,TCA,0,0,0
2020-06-01,TCA,0,0,0
2020-07-01,TCA,0,0,0
2020-08-01,TCA,0,0,0
2020-09-01,TCA,0,0,0
2020-10-01,TCA,0,0,0
2020-11-01,TCA,0,0,0
2020-12-01,TCA,0,0,0
2021-01-01,TCA,0,0,0
2021-02-01,TCA,0,0,0
2021-03-01,TCA,0,0,0
2021-04-01,TCA,0,0,0
2021-05-01,TCA,0,0,0
2021-06-01,TCA,0,0,0
2021-07-01,TCA,0,0,0
2021-08-01,TCA,0,0,0
2021-09-01,TCA,0,0,0
2021-10-01,TCA,0,0,0
2021-11-01,TCA,0,0,0
2021-12-01,TCA,0,0,0
2022-01-01,TCA,0,0,0
2022-02-01,TCA,0,0,0
2022-03-01,TCA,0,0,0
2022-04-01,TCA,0,0,0
2022-05-01,TCA,0,0,0
2022-06-01,TCA,0,0,0
2022-07-01,TCA,0,0,0
2022-08-01,TCA,0,0,0
2022-09-01,TCA,0,0,0
2022-10-01,TCA,0,0,0
2022-11-01,TCA,0,0,0
2022-12-01,TCA,0,0,0
2023-01-01,TCA,0,0,0
2023-02-01,TCA,1,0,1
2023-03-01,TCA,0,0,0
2023-04-01,TCA,0,0,0
2023-05-01,TCA,0,0,0
2023-06-01,TCA,0,0,0
2023-07-01,TCA,0,0,0
2023-08-01,TCA,0,0,0
2023-09-01,TCA,0,0,0
2023-10-01,TCA,0,0,0
2023-11-01,TCA,0,0,0
2023-12-01,TCA,1,0,1
2024-01-01,TCA,0,0,0
2024-02-01,TCA,1,0,1
2024-03-01,TCA,0,0,0
2024-04-01,TCA,0,0,0
2024-05-01,TCA,0,0,0
2024-06-01,TCA,0,0,0
2020-01-01,TCD,27,20,7
2020-02-01,TCD,26,23,3
2020-03-01,TCD,5,5,0
2020-04-01,TCD,1,1,0
2020-05-01,TCD,0,0,0
2020-06-01,TCD,0,0,0
2020-07-01,TCD,0,0,0
2020-08-01,TCD,0,0,0
2020-09-01,TCD,0,0,0
2020-10-01,TCD,0,0,0
2020-11-01,TCD,0,0,0
2020-12-01,TCD,0,0,0
2021-01-01,TCD,0,0,0
2021-02-01,TCD,0,0,0
2021-03-01,TCD,2,2,0
2021-04-01,TCD,3,3,0
2021-05-01,TCD,3,3,0
2021-06-01,TCD,0,0,0
2021-07-01,TCD,0,0,0
2021-08-01,TCD,2,1,1
2021-09-01,TCD,2,2,0
2021-10-01,TCD,1,1,0
2021-11-01,TCD,2,2,0
2021-12-01,TCD,4,3,1
2022-01-01,TCD,8,8,0
2022-02-01,TCD,4,3,1
2022-03-01,TCD,10,9,1
2022-04-01,TCD,13,9,4
2022-05-01,TCD,8,7,1
2022-06-01,TCD,11,8,3
2022-07-01,TCD,11,8,3
2022-08-01,TCD,15,9,6
2022-09-01,TCD,13,10,3
2022-10-01,TCD,10,8,2
2022-11-01,TCD,22,21,1
2022-12-01,TCD,19,11,8
2023-01-01,TCD,13,8,5
2023-02-01,TCD,10,8,2
2023-03-01,TCD,32,22,10
2023-04-01,TCD,22,17,5
2023-05-01,TCD,27,25,2
2023-06-01,TCD,26,18,8
2023-07-01,TCD,34,25,9
2023-08-01,TCD,22,16,6
2023-09-01,TCD,34,28,6
2023-10-01,TCD,48,35,13
2023-11-01,TCD,48,42,6
2023-12-01,TCD,29,26,3
2024-01-01,TCD,40,30,10
2024-02-01,TCD,35,27,8
2024-03-01,TCD,29,22,7
2024-04-01,TCD,22,18,4
2024-05-01,TCD,36,29,7
2024-06-01,TCD,41,34,7
2020-01-01,TGO,16,14,2
2020-02-01,TGO,9,9,0
2020-03-01,TGO,4,4,0
2020-04-01,TGO,0,0,0
2020-05-01,TGO,0,0,0
2020-06-01,TGO,0,0,0
2020-07-01,TGO,0,0,0
2020-08-01,TGO,0,0,0
2020-09-01,TGO,0,0,0
2020-10-01,TGO,1,0,1
2020-11-01,TGO,0,0,0
2020-12-01,TGO,0,0,0
2021-01-01,TGO,0,0,0
2021-02-01,TGO,0,0,0
2021-03-01,TGO,0,0,0
2021-04-01,TGO,1,1,0
2021-05-01,TGO,1,1,0
2021-06-01,TGO,0,0,0
2021-07-01,TGO,1,1,0
2021-08-01,TGO,0,0,0
2021-09-01,TGO,0,0,0
2021-10-01,TGO,0,0,0
2021-11-01,TGO,3,3,0
2021-12-01,TGO,0,0,0
2022-01-01,TGO,0,0,0
2022-02-01,TGO,1,1,0
2022-03-01,TGO,1,1,0
2022-04-01,TGO,3,3,0
2022-05-01,TGO,3,2,1
2022-06-01,TGO,1,0,1
2022-07-01,TGO,1,1,0
2022-08-01,TGO,2,1,1
2022-09-01,TGO,9,7,2
2022-10-01,TGO,16,14,2
2022-11-01,TGO,2,1,1
2022-12-01,TGO,5,4,1
2023-01-01,TGO,2,1,1
2023-02-01,TGO,5,3,2
2023-03-01,TGO,10,10,0
2023-04-01,TGO,9,7,2
2023-05-01,TGO,6,5,1
2023-06-01,TGO,4,4,0
2023-07-01,TGO,12,8,4
2023-08-01,TGO,17,13,4
2023-09-01,TGO,11,7,4
2023-10-01,TGO,20,17,3
2023-11-01,TGO,13,10,3
2023-12-01,TGO,16,12,4
2024-01-01,TGO,11,10,1
2024-02-01,TGO,5,2,3
2024-03-01,TGO,11,10,1
2024-04-01,TGO,9,4,5
2024-05-01,TGO,13,10,3
2024-06-01,TGO,8,7,1
2020-01-01,THA,165073,78096,86977
2020-02-01,THA,148430,70429,78001
2020-03-01,THA,86177,42731,43446
2020-04-01,THA,13950,13243,707
2020-05-01,THA,13137,12277,860
2020-06-01,THA,11904,11143,761
2020-07-01,THA,12722,11950,772
2020-08-01,THA,14922,13935,987
2020-09-01,THA,14738,13805,933
2020-10-01,THA,15325,14301,1024
2020-11-01,THA,17634,16430,1204
2020-12-01,THA,23324,22534,790
2021-01-01,THA,27961,27440,521
2021-02-01,THA,25581,25099,482
2021-03-01,THA,30565,30005,560
2021-04-01,THA,26270,25847,423
2021-05-01,THA,27298,26894,404
2021-06-01,THA,24622,24420,202
2021-07-01,THA,24628,24432,196
2021-08-01,THA,24054,23898,156
2021-09-01,THA,26849,26664,185
2021-10-01,THA,27544,27303,241
2021-11-01,THA,25951,25671,280
2021-12-01,THA,28042,27432,610
2022-01-01,THA,28647,27758,889
2022-02-01,THA,26276,25681,595
2022-03-01,THA,31127,30380,747
2022-04-01,THA,33669,28739,4930
2022-05-01,THA,64707,42853,21854
2022-06-01,THA,97628,58683,38945
2022-07-01,THA,129092,72851,56241
2022-08-01,THA,152050,88079,63971
2022-09-01,THA,136382,75636,60746
2022-10-01,THA,185888,99812,86076
2022-11-01,THA,168282,95582,72700
2022-12-01,THA,159886,87604,72282
2023-01-01,THA,190763,106008,84755
2023-02-01,THA,189555,105806,83749
2023-03-01,THA,237093,129492,107601
2023-04-01,THA,195057,101191,93866
2023-05-01,THA,215198,116336,98862
2023-06-01,THA,154219,83050,71169
2023-07-01,THA,210796,114233,96563
2023-08-01,THA,171417,92653,78764
2023-09-01,THA,184150,102283,81867
2023-10-01,THA,227509,120418,107091
2023-11-01,THA,190980,104631,86349
2023-12-01,THA,195485,104204,91281
2024-01-01,THA,210911,116279,94632
2024-02-01,THA,202799,107427,95372
2024-03-01,THA,225012,118422,106590
2024-04-01,THA,193811,97885,95926
2024-05-01,THA,203332,104998,98334
2024-06-01,THA,178996,90817,88179
2020-01-01,TJK,150,102,48
2020-02-01,TJK,112,88,24
2020-03-01,TJK,57,44,13
2020-04-01,TJK,0,0,0
2020-05-01,TJK,0,0,0
2020-06-01,TJK,1,1,0
2020-07-01,TJK,0,0,0
2020-08-01,TJK,1,0,1
2020-09-01,TJK,0,0,0
2020-10-01,TJK,1,0,1
2020-11-01,TJK,2,2,0
2020-12-01,TJK,2,2,0
2021-01-01,TJK,0,0,0
2021-02-01,TJK,5,3,2
2021-03-01,TJK,1,1,0
2021-04-01,TJK,3,3,0
2021-05-01,TJK,0,0,0
2021-06-01,TJK,2,2,0
2021-07-01,TJK,9,5,4
2021-08-01,TJK,2,2,0
2021-09-01,TJK,1,0,1
2021-10-01,TJK,2,2,0
2021-11-01,TJK,5,3,2
2021-12-01,TJK,8,4,4
2022-01-01,TJK,6,5,1
2022-02-01,TJK,4,2,2
2022-03-01,TJK,3,2,1
2022-04-01,TJK,14,9,5
2022-05-01,TJK,29,12,17
2022-06-01,TJK,40,30,10
2022-07-01,TJK,79,48,31
2022-08-01,TJK,80,52,28
2022-09-01,TJK,156,120,36
2022-10-01,TJK,120,97,23
2022-11-01,TJK,105,74,31
2022-12-01,TJK,100,67,33
2023-01-01,TJK,101,68,33
2023-02-01,TJK,94,55,39
2023-03-01,TJK,106,66,40
2023-04-01,TJK,42,33,9
2023-05-01,TJK,94,67,27
2023-06-01,TJK,89,63,26
2023-07-01,TJK,139,94,45
2023-08-01,TJK,127,97,30
2023-09-01,TJK,111,69,42
2023-10-01,TJK,164,126,38
2023-11-01,TJK,148,108,40
2023-12-01,TJK,213,153,60
2024-01-01,TJK,211,140,71
2024-02-01,TJK,230,156,74
2024-03-01,TJK,108,64,44
2024-04-01,TJK,117,77,40
2024-05-01,TJK,150,117,33
2024-06-01,TJK,201,139,62
2020-01-01,TKL,2,2,0
2020-02-01,TKL,0,0,0
2020-03-01,TKL,0,0,0
2020-04-01,TKL,0,0,0
2020-05-01,TKL,0,0,0
2020-06-01,TKL,0,0,0
2020-07-01,TKL,0,0,0
2020-08-01,TKL,0,0,0
2020-09-01,TKL,0,0,0
2020-10-01,TKL,0,0,0
2020-11-01,TKL,0,0,0
2020-12-01,TKL,0,0,0
2021-01-01,TKL,0,0,0
2021-02-01,TKL,0,0,0
2021-03-01,TKL,0,0,0
2021-04-01,TKL,0,0,0
2021-05-01,TKL,0,0,0
2021-06-01,TKL,0,0,0
2021-07-01,TKL,0,0,0
2021-08-01,TKL,0,0,0
2021-09-01,TKL,0,0,0
2021-10-01,TKL,0,0,0
2021-11-01,TKL,0,0,0
2021-12-01,TKL,0,0,0
2022-01-01,TKL,0,0,0
2022-02-01,TKL,0,0,0
2022-03-01,TKL,0,0,0
2022-04-01,TKL,0,0,0
2022-05-01,TKL,0,0,0
2022-06-01,TKL,0,0,0
2022-07-01,TKL,0,0,0
2022-08-01,TKL,0,0,0
2022-09-01,TKL,0,0,0
2022-10-01,TKL,0,0,0
2022-11-01,TKL,0,0,0
2022-12-01,TKL,0,0,0
2023-01-01,TKL,0,0,0
2023-02-01,TKL,0,0,0
2023-03-01,TKL,0,0,0
2023-04-01,TKL,0,0,0
2023-05-01,TKL,0,0,0
2023-06-01,TKL,0,0,0
2023-07-01,TKL,0,0,0
2023-08-01,TKL,0,0,0
2023-09-01,TKL,0,0,0
2023-10-01,TKL,0,0,0
2023-11-01,TKL,0,0,0
2023-12-01,TKL,0,0,0
2024-01-01,TKL,0,0,0
2024-02-01,TKL,0,0,0
2024-03-01,TKL,0,0,0
2024-04-01,TKL,0,0,0
2024-05-01,TKL,0,0,0
2024-06-01,TKL,0,0,0
2020-01-01,TKM,234,132,102
2020-02-01,TKM,94,63,31
2020-03-01,TKM,31,19,12
2020-04-01,TKM,0,0,0
2020-05-01,TKM,0,0,0
2020-06-01,TKM,0,0,0
2020-07-01,TKM,0,0,0
2020-08-01,TKM,0,0,0
2020-09-01,TKM,2,1,1
2020-10-01,TKM,0,0,0
2020-11-01,TKM,0,0,0
2020-12-01,TKM,0,0,0
2021-01-01,TKM,0,0,0
2021-02-01,TKM,2,1,1
2021-03-01,TKM,0,0,0
2021-04-01,TKM,1,0,1
2021-05-01,TKM,0,0,0
2021-06-01,TKM,3,3,0
2021-07-01,TKM,1,1,0
2021-08-01,TKM,2,1,1
2021-09-01,TKM,1,0,1
2021-10-01,TKM,3,0,3
2021-11-01,TKM,7,3,4
2021-12-01,TKM,9,6,3
2022-01-01,TKM,10,4,6
2022-02-01,TKM,6,2,4
2022-03-01,TKM,10,5,5
2022-04-01,TKM,19,9,10
2022-05-01,TKM,38,24,14
2022-06-01,TKM,49,40,9
2022-07-01,TKM,72,38,34
2022-08-01,TKM,78,42,36
2022-09-01,TKM,63,35,28
2022-10-01,TKM,57,33,24
2022-11-01,TKM,50,26,24
2022-12-01,TKM,57,39,18
2023-01-01,TKM,113,60,53
2023-02-01,TKM,54,33,21
2023-03-01,TKM,113,81,32
2023-04-01,TKM,51,30,21
2023-05-01,TKM,102,63,39
2023-06-01,TKM,98,64,34
2023-07-01,TKM,149,88,61
2023-08-01,TKM,211,116,95
2023-09-01,TKM,130,77,53
2023-10-01,TKM,123,85,38
2023-11-01,TKM,101,56,45
2023-12-01,TKM,123,86,37
2024-01-01,TKM,185,104,81
2024-02-01,TKM,548,328,220
2024-03-01,TKM,1105,462,643
2024-04-01,TKM,340,181,159
2024-05-01,TKM,346,212,134
2024-06-01,TKM,584,321,263
2020-01-01,TLS,121,61,60
2020-02-01,TLS,91,60,31
2020-03-01,TLS,28,15,13
2020-04-01,TLS,0,0,0
2020-05-01,TLS,1,1,0
2020-06-01,TLS,0,0,0
2020-07-01,TLS,5,1,4
2020-08-01,TLS,2,1,1
2020-09-01,TLS,6,3,3
2020-10-01,TLS,0,0,0
2020-11-01,TLS,1,0,1
2020-12-01,TLS,3,2,1
2021-01-01,TLS,0,0,0
2021-02-01,TLS,1,1,0
2021-03-01,TLS,1,0,1
2021-04-01,TLS,2,1,1
2021-05-01,TLS,1,1,0
2021-06-01,TLS,2,0,2
2021-07-01,TLS,4,3,1
2021-08-01,TLS,1,0,1
2021-09-01,TLS,0,0,0
2021-10-01,TLS,3,3,0
2021-11-01,TLS,3,1,2
2021-12-01,TLS,7,2,5
2022-01-01,TLS,13,7,6
2022-02-01,TLS,8,6,2
2022-03-01,TLS,23,10,13
2022-04-01,TLS,100,73,27
2022-05-01,TLS,178,124,54
2022-06-01,TLS,241,156,85
2022-07-01,TLS,478,331,147
2022-08-01,TLS,394,270,124
2022-09-01,TLS,227,147,80
2022-10-01,TLS,254,167,87
2022-11-01,TLS,154,91,63
2022-12-01,TLS,240,122,118
2023-01-01,TLS,186,100,86
2023-02-01,TLS,103,45,58
2023-03-01,TLS,203,121,82
2023-04-01,TLS,167,83,84
2023-05-01,TLS,216,123,93
2023-06-01,TLS,152,93,59
2023-07-01,TLS,278,161,117
2023-08-01,TLS,291,162,129
2023-09-01,TLS,260,148,112
2023-10-01,TLS,206,125,81
2023-11-01,TLS,233,146,87
2023-12-01,TLS,322,175,147
2024-01-01,TLS,276,131,145
2024-02-01,TLS,205,119,86
2024-03-01,TLS,306,154,152
2024-04-01,TLS,195,113,82
2024-05-01,TLS,227,117,110
2024-06-01,TLS,326,181,145
2020-01-01,TON,13,8,5
2020-02-01,TON,8,6,2
2020-03-01,TON,2,1,1
2020-04-01,TON,0,0,0
2020-05-01,TON,0,0,0
2020-06-01,TON,0,0,0
2020-07-01,TON,0,0,0
2020-08-01,TON,0,0,0
2020-09-01,TON,0,0,0
2020-10-01,TON,0,0,0
2020-11-01,TON,0,0,0
2020-12-01,TON,0,0,0
2021-01-01,TON,0,0,0
2021-02-01,TON,0,0,0
2021-03-01,TON,0,0,0
2021-04-01,TON,0,0,0
2021-05-01,TON,0,0,0
2021-06-01,TON,0,0,0
2021-07-01,TON,0,0,0
2021-08-01,TON,0,0,0
2021-09-01,TON,0,0,0
2021-10-01,TON,0,0,0
2021-11-01,TON,0,0,0
2021-12-01,TON,0,0,0
2022-01-01,TON,0,0,0
2022-02-01,TON,0,0,0
2022-03-01,TON,1,1,0
2022-04-01,TON,13,6,7
2022-05-01,TON,3,1,2
2022-06-01,TON,0,0,0
2022-07-01,TON,9,2,7
2022-08-01,TON,6,1,5
2022-09-01,TON,14,8,6
2022-10-01,TON,14,7,7
2022-11-01,TON,11,5,6
2022-12-01,TON,7,6,1
2023-01-01,TON,14,9,5
2023-02-01,TON,10,7,3
2023-03-01,TON,11,4,7
2023-04-01,TON,14,7,7
2023-05-01,TON,8,3,5
2023-06-01,TON,6,2,4
2023-07-01,TON,10,7,3
2023-08-01,TON,12,3,9
2023-09-01,TON,19,7,12
2023-10-01,TON,37,9,28
2023-11-01,TON,29,16,13
2023-12-01,TON,19,9,10
2024-01-01,TON,41,22,19
2024-02-01,TON,21,16,5
2024-03-01,TON,14,6,8
2024-04-01,TON,25,9,16
2024-05-01,TON,16,9,7
2024-06-01,TON,17,9,8
2020-01-01,TTO,52,33,19
2020-02-01,TTO,42,31,11
